Fecha,Apertura,Maximo,Minimo,Cierre,Volumen,Capacidad de mercado
"Aug 21, 2019",10764.57,10798.73,9962.72,10138.05,19473084768,181364502142
"Aug 20, 2019",10916.35,10947.04,10618.96,10763.23,15053082175,192530283565
"Aug 19, 2019",10350.28,10916.05,10313.20,10916.05,16038264603,195243306008
"Aug 18, 2019",10233.01,10487.07,10119.09,10345.81,12999813869,185022920955
"Aug 17, 2019",10358.72,10452.62,10086.70,10231.74,13778035685,182966857173
"Aug 16, 2019",10319.42,10524.35,9855.48,10374.34,20228207096,185500055339
"Aug 15, 2019",10038.42,10437.41,9675.32,10311.55,22899115082,184357666577
"Aug 14, 2019",10889.49,10889.56,10028.14,10051.70,19990838300,179692803424
"Aug 13, 2019",11385.05,11420.05,10830.33,10895.83,16681503537,194762696644
"Aug 12, 2019",11528.19,11528.19,11320.95,11382.62,13647198229,203441494985
"Aug 11, 2019",11349.74,11523.58,11248.29,11523.58,15774371518,205941632235
"Aug 10, 2019",11861.56,11915.66,11323.90,11354.02,18125355447,202890020455
"Aug 09, 2019",11953.47,11970.46,11709.75,11862.94,18339989960,211961319133
"Aug 08, 2019",11954.04,11979.42,11556.17,11966.41,19481591730,213788089212
"Aug 07, 2019",11476.19,12036.99,11433.70,11941.97,22194988641,213330426789
"Aug 06, 2019",11811.55,12273.82,11290.73,11478.17,23635107660,205023347814
"Aug 05, 2019",10960.74,11895.09,10960.74,11805.65,23875988832,210848822060
"Aug 04, 2019",10821.63,11009.21,10620.28,10970.18,16530894787,195907875403
"Aug 03, 2019",10519.28,10946.78,10503.50,10821.73,15352685061,193233960601
"Aug 02, 2019",10402.04,10657.95,10371.01,10518.17,17489094082,187791090996
"Aug 01, 2019",10077.44,10446.92,9922.02,10399.67,17165337858,185653203391
"Jul 31, 2019",9604.05,10085.63,9598.10,10085.63,16631520648,180028959603
"Jul 30, 2019",9522.33,9701.76,9437.34,9607.42,13829811132,171472452506
"Jul 29, 2019",9548.18,9681.65,9472.95,9519.15,13791445323,169880343827
"Jul 28, 2019",9491.63,9575.55,9252.30,9552.86,13738687093,170461958074
"Jul 27, 2019",9871.16,10167.32,9411.52,9477.68,16817809536,169099540423
"Jul 26, 2019",9913.13,9916.52,9717.98,9870.30,14495714483,176085968354
"Jul 25, 2019",9809.10,10154.25,9773.96,9911.84,15821952090,176806451137
"Jul 24, 2019",9887.73,9908.80,9614.31,9811.93,17398734322,175005760794
"Jul 23, 2019",10346.75,10346.75,9883.60,9900.77,17851916995,176572890702
"Jul 22, 2019",10596.95,10651.79,10154.92,10343.11,16334414913,184443440748
"Jul 21, 2019",10777.53,10841.89,10389.60,10599.11,17130580467,188987475962
"Jul 20, 2019",10525.82,11048.66,10451.28,10767.14,20206615155,191963691255
"Jul 19, 2019",10653.96,10716.98,10229.63,10530.73,20727426310,187725578628
"Jul 18, 2019",9698.50,10736.84,9376.80,10666.48,25187024648,190129918121
"Jul 17, 2019",9471.21,9963.13,9163.13,9693.80,24569921549,172777250515
"Jul 16, 2019",10896.65,10996.63,9448.11,9477.64,24151199070,168908640950
"Jul 15, 2019",10257.84,11052.77,9992.01,10895.09,25384047207,194147627475
"Jul 14, 2019",11381.02,11451.20,10234.58,10256.06,22486000001,182741933552
"Jul 13, 2019",11813.13,11841.96,10908.48,11392.38,21042616384,202968191001
"Jul 12, 2019",11354.30,11905.49,11179.14,11815.99,23534692797,210494417832
"Jul 11, 2019",12139.71,12144.62,11158.92,11358.66,28595327690,202324174692
"Jul 10, 2019",12571.54,13129.53,11710.98,12156.51,33627574244,216515999522
"Jul 09, 2019",12284.33,12779.13,12233.26,12573.81,28167921523,223928128583
"Jul 08, 2019",11446.60,12345.83,11393.37,12285.96,23482551458,218778355444
"Jul 07, 2019",11217.62,11541.62,11148.80,11450.85,19369044277,203881891346
"Jul 06, 2019",10982.54,11620.97,10982.54,11208.55,21092024306,199546110914
"Jul 05, 2019",11203.10,11395.66,10874.96,10978.46,23838480210,195424678267
"Jul 04, 2019",11972.72,12006.08,11166.57,11215.44,25920294033,199617404432
"Jul 03, 2019",10818.16,11968.08,10818.16,11961.27,30796494294,212867079175
"Jul 02, 2019",10588.68,10912.19,9737.88,10801.68,31015895223,192206536806
"Jul 01, 2019",10796.93,11206.44,10089.31,10583.13,29378589324,188297637574
"Jun 30, 2019",11931.99,12178.38,10799.01,10817.16,27256473494,192442065810
"Jun 29, 2019",12400.76,12400.91,11508.38,11959.37,29923961128,212739713110
"Jun 28, 2019",11162.17,12445.18,10914.49,12407.33,35087757766,220681459666
"Jun 27, 2019",13017.12,13311.14,10491.85,11182.81,39977475223,198878940964
"Jun 26, 2019",11778.58,13796.49,11755.60,13016.23,45105733173,231462117209
"Jun 25, 2019",11007.20,11790.92,11007.20,11790.92,24879684533,209647943360
"Jun 24, 2019",10853.74,11065.90,10610.43,11011.10,19271652365,195762668679
"Jun 23, 2019",10696.69,11246.14,10556.10,10855.37,20998326502,192970090355
"Jun 22, 2019",10175.92,11157.35,10107.04,10701.69,29995204861,190214124824
"Jun 21, 2019",9525.07,10144.56,9525.07,10144.56,20624008643,180293241528
"Jun 20, 2019",9273.06,9594.42,9232.48,9527.16,17846823784,169304784791
"Jun 19, 2019",9078.73,9299.62,9070.40,9273.52,15546809946,164780855869
"Jun 18, 2019",9335.47,9348.37,9004.90,9081.76,15848210536,161353637186
"Jun 17, 2019",8988.92,9416.41,8988.92,9320.35,15562951919,165573372261
"Jun 16, 2019",8841.44,9335.87,8814.56,8994.49,23348550311,159769423370
"Jun 15, 2019",8689.75,8859.13,8618.40,8838.38,18371033226,156982138835
"Jun 14, 2019",8230.90,8710.64,8183.39,8693.83,19831162906,154398880249
"Jun 13, 2019",8145.55,8311.57,8087.06,8230.92,18669407147,146160317148
"Jun 12, 2019",7925.43,8196.65,7862.36,8145.86,19034432883,144634684711
"Jun 11, 2019",8004.24,8026.39,7772.80,7927.71,17107279932,140748537530
"Jun 10, 2019",7692.28,8031.91,7586.73,8000.33,18689275117,142023351079
"Jun 09, 2019",7949.67,7975.97,7583.22,7688.08,16610726547,136465098533
"Jun 08, 2019",8036.77,8076.89,7837.61,7954.13,16522722810,141172841635
"Jun 07, 2019",7826.90,8126.15,7788.37,8043.95,19141423231,142754693588
"Jun 06, 2019",7819.63,7937.34,7571.47,7822.02,19474611077,138800725479
"Jun 05, 2019",7704.34,7901.85,7668.67,7824.23,21760923463,138824651666
"Jun 04, 2019",8210.99,8210.99,7564.49,7707.77,24609731549,136742790469
"Jun 03, 2019",8741.75,8743.50,8204.19,8208.99,22004511436,145619047341
"Jun 02, 2019",8565.47,8809.30,8561.24,8742.96,20266216022,155077231351
"Jun 01, 2019",8573.84,8625.60,8481.58,8564.02,22488303544,151890214310
"May 31, 2019",8320.29,8586.66,8172.55,8574.50,25365190957,152059886414
"May 30, 2019",8661.76,9008.31,8221.27,8319.47,29246528551,147525141134
"May 29, 2019",8718.59,8755.85,8482.73,8659.49,23473479966,153537047655
"May 28, 2019",8802.76,8807.02,8634.72,8719.96,24226919267,154590202287
"May 27, 2019",8674.07,8907.17,8668.70,8805.78,27949839564,156093754762
"May 26, 2019",8055.21,8687.52,7924.67,8673.22,26677970091,153725486067
"May 25, 2019",7991.89,8117.93,7965.98,8052.54,22256813107,142708188838
"May 24, 2019",7881.70,8140.72,7824.45,7987.37,25919126991,141539115575
"May 23, 2019",7677.27,7943.79,7533.20,7881.85,24457107820,139654107035
"May 22, 2019",7956.29,7997.61,7615.99,7680.07,24719473175,136063898960
"May 21, 2019",7977.97,8062.17,7843.34,7963.33,25127245056,141065573610
"May 20, 2019",8196.92,8200.97,7678.78,7978.31,23843404340,141315695728
"May 19, 2019",7267.96,8261.94,7267.96,8197.69,25902422040,145185076705
"May 18, 2019",7341.66,7447.27,7251.50,7271.21,21354286562,128761727083
"May 17, 2019",7886.93,7929.15,7038.12,7343.90,30066644905,130034777633
"May 16, 2019",8194.50,8320.82,7729.61,7884.91,33167197581,139599559278
"May 15, 2019",7989.37,8216.42,7899.11,8205.17,28344112920,145254332460
"May 14, 2019",7807.88,8268.71,7696.39,7994.42,32031452227,141508656735
"May 13, 2019",6971.18,8047.41,6898.28,7814.92,28677672181,138316573807
"May 12, 2019",7203.51,7503.87,6815.77,6972.37,27773333680,123389710222
"May 11, 2019",6379.67,7333.00,6375.70,7204.77,28867562329,127488435181
"May 10, 2019",6175.82,6434.62,6161.52,6378.85,19419875368,112863284035
"May 09, 2019",5982.32,6183.04,5982.32,6174.53,16784645411,109238600750
"May 08, 2019",5849.48,5989.98,5794.72,5982.46,15320605300,105829143585
"May 07, 2019",5745.60,5988.18,5741.40,5829.50,18026409033,103112368557
"May 06, 2019",5791.69,5802.96,5653.69,5746.81,15737171804,101640471056
"May 05, 2019",5831.07,5833.86,5708.04,5795.71,14808830723,102494420158
"May 04, 2019",5769.20,5886.89,5645.47,5831.17,17567780766,103112021259
"May 03, 2019",5505.55,5865.88,5490.20,5768.29,18720780006,101986240859
"May 02, 2019",5402.42,5522.26,5394.22,5505.28,14644460907,97330112147
"May 01, 2019",5350.91,5418.00,5347.65,5402.70,13679528236,95501110091
"Apr 30, 2019",5247.73,5363.26,5224.19,5350.73,13878964574,94573826827
"Apr 29, 2019",5284.86,5311.27,5216.49,5247.35,13735490672,92737510865
"Apr 28, 2019",5271.75,5326.23,5255.68,5285.14,12819992056,93391244395
"Apr 27, 2019",5279.47,5310.75,5233.64,5268.29,13111274675,93086156556
"Apr 26, 2019",5210.30,5383.63,5177.37,5279.35,16812108040,93272287960
"Apr 25, 2019",5466.52,5542.24,5181.34,5210.52,15330283408,92046492864
"Apr 24, 2019",5571.51,5642.04,5418.26,5464.87,17048033399,96530038144
"Apr 23, 2019",5399.37,5633.80,5389.41,5572.36,15867308108,98417387004
"Apr 22, 2019",5312.49,5422.69,5280.28,5399.37,14601631648,95354207776
"Apr 21, 2019",5335.88,5359.93,5257.34,5314.53,13731844223,93847052256
"Apr 20, 2019",5304.16,5358.49,5295.88,5337.89,13169647522,94248717444
"Apr 19, 2019",5298.15,5336.68,5233.34,5303.81,13780238655,93638345002
"Apr 18, 2019",5251.48,5319.99,5250.51,5298.39,13256489918,93532402741
"Apr 17, 2019",5236.14,5274.28,5219.21,5251.94,12438480677,92702617458
"Apr 16, 2019",5066.58,5238.95,5055.19,5235.56,11618660197,92404613297
"Apr 15, 2019",5167.32,5196.61,5024.07,5067.11,12290155061,89422237603
"Apr 14, 2019",5095.76,5184.02,5053.57,5167.72,10391952498,91188595341
"Apr 13, 2019",5088.85,5127.12,5061.59,5096.59,10823289598,89925574875
"Apr 12, 2019",5061.20,5103.27,4955.85,5089.54,13675206312,89792633045
"Apr 11, 2019",5325.08,5354.23,5017.30,5064.49,16555616019,89341168457
"Apr 10, 2019",5204.11,5421.65,5193.38,5324.55,15504590933,93918439274
"Apr 09, 2019",5289.92,5289.92,5167.42,5204.96,14722104361,91799330425
"Apr 08, 2019",5199.84,5318.84,5148.21,5289.77,17154113634,93286365973
"Apr 07, 2019",5062.79,5235.19,5050.41,5198.90,16655416140,91674230186
"Apr 06, 2019",5036.79,5205.82,4992.22,5059.82,16929795194,89212733450
"Apr 05, 2019",4922.81,5053.51,4919.49,5036.68,16837325387,88796118650
"Apr 04, 2019",4971.31,5063.16,4836.79,4922.80,18251810240,86778727821
"Apr 03, 2019",4879.96,5307.00,4876.62,4973.02,22899891582,87655288145
"Apr 02, 2019",4156.92,4905.95,4155.32,4879.88,21315047816,85986009273
"Apr 01, 2019",4105.36,4164.95,4096.90,4158.18,10157794171,73269368747
"Mar 31, 2019",4105.46,4113.02,4094.10,4105.40,9045122443,72339379036
"Mar 30, 2019",4092.14,4296.81,4053.91,4106.66,9732688060,72355190645
"Mar 29, 2019",4068.30,4113.50,4034.10,4098.37,10918665557,72202088875
"Mar 28, 2019",4087.58,4094.90,4040.27,4069.11,9353915899,71678998915
"Mar 27, 2019",3984.24,4087.07,3977.81,4087.07,10897131934,71987847571
"Mar 26, 2019",3969.23,3985.08,3944.75,3985.08,10707678815,70184147203
"Mar 25, 2019",4024.11,4038.84,3934.03,3963.07,10359818883,69789872373
"Mar 24, 2019",4035.16,4040.70,4006.19,4022.17,9144851065,70823042992
"Mar 23, 2019",4022.71,4049.88,4015.96,4035.83,9578850549,71056017910
"Mar 22, 2019",4028.51,4053.91,4021.54,4023.97,9252935969,70840048102
"Mar 21, 2019",4083.95,4097.36,4005.15,4029.33,10831212662,70926226882
"Mar 20, 2019",4070.79,4089.46,4031.11,4087.48,10175916388,71942444088
"Mar 19, 2019",4032.69,4082.22,4023.81,4071.19,9344919956,71647703828
"Mar 18, 2019",4029.97,4071.56,4009.12,4032.51,9646954186,70958165407
"Mar 17, 2019",4047.72,4054.12,4006.41,4025.23,8221625400,70821939585
"Mar 16, 2019",3963.90,4077.04,3961.66,4048.73,9856166973,71227967573
"Mar 15, 2019",3926.66,3968.54,3914.02,3960.91,9394210605,69675002377
"Mar 14, 2019",3905.58,3946.50,3901.30,3924.37,10480789570,69024696307
"Mar 13, 2019",3913.05,3926.60,3891.90,3906.72,9469184841,68706700381
"Mar 12, 2019",3903.76,3926.89,3863.56,3909.16,9809887079,68743000581
"Mar 11, 2019",3953.74,3966.38,3889.24,3905.23,10125901903,68666928025
"Mar 10, 2019",3966.17,3966.17,3924.38,3951.60,9713267607,69475297370
"Mar 09, 2019",3894.55,3987.24,3892.39,3963.31,10796103518,69674508655
"Mar 08, 2019",3913.23,3950.43,3875.23,3901.13,10638638944,68574579320
"Mar 07, 2019",3903.38,3939.37,3894.11,3911.48,9584165519,68749421311
"Mar 06, 2019",3897.08,3919.51,3871.46,3903.94,9175291529,68609885776
"Mar 05, 2019",3759.83,3903.92,3745.18,3896.38,10174126415,68470655400
"Mar 04, 2019",3845.09,3867.38,3733.75,3761.56,9029175788,66094551587
"Mar 03, 2019",3862.27,3875.48,3836.91,3847.18,7253558152,67592376373
"Mar 02, 2019",3855.32,3874.61,3832.13,3864.42,7578786076,67888255371
"Mar 01, 2019",3853.76,3907.80,3851.69,3859.58,7661247975,67796965743
"Feb 28, 2019",3848.26,3906.06,3845.82,3854.79,8399767798,67704774107
"Feb 27, 2019",3857.48,3888.80,3787.06,3851.05,8301309684,67631949500
"Feb 26, 2019",3878.70,3891.58,3837.99,3854.36,7931218996,67683296223
"Feb 25, 2019",3807.00,3913.71,3807.00,3882.70,9318796067,68173204651
"Feb 24, 2019",4145.46,4210.64,3793.71,3810.43,10794227451,66897483404
"Feb 23, 2019",3998.92,4166.29,3968.73,4142.53,8922258316,72720867208
"Feb 22, 2019",3952.41,4006.54,3950.82,4005.53,7826525254,70308555857
"Feb 21, 2019",4000.26,4010.01,3940.11,3954.12,7775128102,69398333876
"Feb 20, 2019",3946.68,4000.49,3926.25,3999.82,8693373948,70194350042
"Feb 19, 2019",3911.66,4010.88,3908.15,3947.09,9933626655,69262673238
"Feb 18, 2019",3671.37,3936.67,3669.98,3915.71,9908216640,68704389994
"Feb 17, 2019",3633.36,3680.54,3619.18,3673.84,7039512503,64453368779
"Feb 16, 2019",3615.27,3652.84,3615.27,3629.79,5934744052,63673369195
"Feb 15, 2019",3617.37,3647.80,3608.21,3620.81,6091952231,63509111125
"Feb 14, 2019",3631.17,3646.26,3607.70,3616.88,6271044418,63434486052
"Feb 13, 2019",3653.60,3669.75,3617.25,3632.07,6438903823,63694394519
"Feb 12, 2019",3642.75,3668.59,3618.56,3653.53,6480384532,64063755250
"Feb 11, 2019",3695.61,3695.61,3642.29,3648.43,6277056434,63968390250
"Feb 10, 2019",3673.20,3695.04,3640.98,3690.19,6282256903,64694025951
"Feb 09, 2019",3671.59,3679.94,3646.56,3671.20,6158833645,64354732475
"Feb 08, 2019",3401.38,3695.61,3391.02,3666.78,7735623101,64270269953
"Feb 07, 2019",3414.93,3427.95,3394.22,3399.47,5004962683,59578075991
"Feb 06, 2019",3469.09,3469.09,3398.57,3413.77,5482196038,59821158612
"Feb 05, 2019",3454.95,3478.15,3451.94,3466.36,5227549545,60735563490
"Feb 04, 2019",3467.21,3476.22,3442.59,3459.15,5332718886,60603083461
"Feb 03, 2019",3516.14,3521.39,3447.92,3464.01,5043937584,60681847608
"Feb 02, 2019",3484.63,3523.29,3467.57,3521.06,5071623601,61675119055
"Feb 01, 2019",3460.55,3501.95,3431.59,3487.95,5422926707,61088747491
"Jan 31, 2019",3485.41,3504.80,3447.92,3457.79,5831198271,60553903927
"Jan 30, 2019",3443.90,3495.17,3429.39,3486.18,5955112627,61044262622
"Jan 29, 2019",3468.87,3476.07,3400.82,3448.12,5897159493,60371874099
"Jan 28, 2019",3584.28,3586.75,3439.23,3470.45,6908930483,60756570314
"Jan 27, 2019",3604.69,3612.67,3567.25,3583.97,5570752966,62737274093
"Jan 26, 2019",3599.72,3654.93,3593.35,3602.46,5098183235,63054898963
"Jan 25, 2019",3607.39,3612.93,3575.60,3599.77,5265847539,63000985908
"Jan 24, 2019",3584.50,3616.09,3569.09,3600.87,5262869046,63014066012
"Jan 23, 2019",3605.56,3623.07,3565.31,3585.12,5433755649,62731361272
"Jan 22, 2019",3575.08,3620.75,3539.72,3604.58,5313623556,63065139424
"Jan 21, 2019",3600.37,3608.84,3558.54,3576.03,5004347059,62559869612
"Jan 20, 2019",3725.45,3743.39,3583.02,3601.01,5582489560,62990143284
"Jan 19, 2019",3652.38,3758.53,3652.38,3728.57,5955691380,65214103659
"Jan 18, 2019",3677.99,3682.52,3637.08,3657.84,5002961727,63970991867
"Jan 17, 2019",3651.87,3680.14,3621.96,3678.56,5464420383,64327048255
"Jan 16, 2019",3631.51,3685.78,3624.67,3655.01,5394457145,63909348776
"Jan 15, 2019",3704.22,3720.15,3619.95,3630.68,5537192302,63477817959
"Jan 14, 2019",3557.31,3727.84,3552.29,3706.05,5651384490,64789619995
"Jan 13, 2019",3658.87,3674.76,3544.93,3552.95,4681302466,62106461671
"Jan 12, 2019",3686.97,3698.98,3653.81,3661.30,4778170883,63994140882
"Jan 11, 2019",3674.02,3713.88,3653.07,3687.37,5538712865,64443301117
"Jan 10, 2019",4034.41,4064.07,3659.17,3678.92,6874143796,64288932886
"Jan 09, 2019",4031.55,4068.40,4022.66,4035.30,5115905225,70508733459
"Jan 08, 2019",4028.47,4109.02,3996.96,4030.85,5306593305,70422743854
"Jan 07, 2019",4078.59,4092.61,4020.89,4025.25,5228625637,70316305580
"Jan 06, 2019",3836.52,4093.30,3826.51,4076.63,5597027440,71206795853
"Jan 05, 2019",3851.97,3904.90,3836.90,3845.19,5137609824,67157570935
"Jan 04, 2019",3832.04,3865.93,3783.85,3857.72,4847965467,67368333500
"Jan 03, 2019",3931.05,3935.69,3826.22,3836.74,4530215219,66994920903
"Jan 02, 2019",3849.22,3947.98,3817.41,3943.41,5244856836,68849856732
"Jan 01, 2019",3746.71,3850.91,3707.23,3843.52,4324200990,67098634181
"Dec 31, 2018",3866.84,3868.74,3725.87,3742.70,4661840806,65331499158
"Dec 30, 2018",3822.38,3901.91,3797.22,3865.95,4770578575,67475512827
"Dec 29, 2018",3932.49,3963.76,3820.41,3820.41,4991655917,66672244158
"Dec 28, 2018",3653.13,3956.14,3642.63,3923.92,5631554348,68471837969
"Dec 27, 2018",3854.69,3874.42,3645.45,3654.83,5130222366,63768757101
"Dec 26, 2018",3819.67,3893.36,3769.86,3857.30,5326547918,67292819465
"Dec 25, 2018",4081.03,4089.56,3760.02,3815.49,6158207293,66556033172
"Dec 24, 2018",4000.33,4271.79,4000.33,4078.60,7240968501,71137548589
"Dec 23, 2018",4020.99,4085.72,3976.41,3998.98,6151275490,69741217417
"Dec 22, 2018",3898.08,4014.18,3855.74,4014.18,5605823233,69997508295
"Dec 21, 2018",4133.70,4198.43,3850.95,3896.54,7206015706,67937650255
"Dec 20, 2018",3742.20,4191.23,3728.97,4134.44,8927129279,72078243771
"Dec 19, 2018",3706.82,3949.32,3687.23,3745.95,6810689119,65299132785
"Dec 18, 2018",3544.76,3701.35,3487.17,3696.06,5911325473,64422587801
"Dec 17, 2018",3253.12,3597.92,3253.12,3545.86,5409247918,61798926687
"Dec 16, 2018",3236.27,3305.75,3233.82,3252.84,3744248994,56685436644
"Dec 15, 2018",3244.00,3275.38,3191.30,3236.76,3551763561,56400691425
"Dec 14, 2018",3311.75,3329.56,3206.54,3242.48,4372763663,56494379457
"Dec 13, 2018",3487.88,3489.74,3298.13,3313.68,4343372456,57728688216
"Dec 12, 2018",3421.46,3534.23,3413.48,3486.95,4139364829,60741625426
"Dec 11, 2018",3497.55,3513.18,3392.25,3424.59,4696765188,59650201102
"Dec 10, 2018",3612.05,3647.33,3470.14,3502.66,5020968740,61004445982
"Dec 09, 2018",3473.23,3685.31,3469.09,3614.23,4947372847,62942160928
"Dec 08, 2018",3421.91,3506.04,3350.65,3476.11,5305024497,60531278392
"Dec 07, 2018",3512.59,3512.59,3280.23,3419.94,6835615448,59547645578
"Dec 06, 2018",3754.07,3874.97,3521.10,3521.10,5878333109,61303965508
"Dec 05, 2018",3958.89,3969.54,3753.99,3753.99,5302481574,65352496336
"Dec 04, 2018",3886.29,4075.63,3832.75,3956.89,5028069239,68878292608
"Dec 03, 2018",4147.32,4155.98,3840.45,3894.13,5089570994,67779050170
"Dec 02, 2018",4200.73,4301.52,4110.98,4139.88,5262697895,72050487506
"Dec 01, 2018",4024.46,4309.38,3969.71,4214.67,5375314093,73346194969
"Nov 30, 2018",4289.09,4322.98,3942.82,4017.27,6048016717,69904637061
"Nov 29, 2018",4269.00,4413.02,4145.77,4278.85,6503347767,74451016927
"Nov 28, 2018",3822.47,4385.90,3822.47,4257.42,7280280000,74072560088
"Nov 27, 2018",3765.95,3862.96,3661.01,3820.72,5998720000,66468970322
"Nov 26, 2018",4015.07,4107.14,3643.92,3779.13,6476900000,65739289046
"Nov 25, 2018",3880.78,4120.87,3585.06,4009.97,6825640000,69749265801
"Nov 24, 2018",4347.69,4413.09,3795.16,3880.76,4679500000,67495633205
"Nov 23, 2018",4360.70,4396.42,4195.68,4347.11,4871490000,75598851166
"Nov 22, 2018",4611.57,4629.64,4365.64,4365.94,4569370000,75919439809
"Nov 21, 2018",4465.54,4675.73,4343.98,4602.17,6120120000,80020171047
"Nov 20, 2018",4863.93,4951.61,4272.11,4451.87,8428290000,77401044320
"Nov 19, 2018",5620.78,5620.78,4842.91,4871.49,7039560000,84688539692
"Nov 18, 2018",5559.74,5653.61,5559.74,5623.54,4159680000,97753714643
"Nov 17, 2018",5578.58,5578.58,5519.56,5554.33,4303150000,96542098114
"Nov 16, 2018",5645.32,5657.02,5498.94,5575.55,5279320000,96900828780
"Nov 15, 2018",5736.15,5774.82,5358.38,5648.03,7032140000,98151606541
"Nov 14, 2018",6351.24,6371.55,5544.09,5738.35,7398940000,99712077259
"Nov 13, 2018",6373.19,6395.27,6342.67,6359.49,4503800000,110494466204
"Nov 12, 2018",6411.76,6434.21,6360.47,6371.27,4295770000,110689666528
"Nov 11, 2018",6413.63,6423.25,6350.17,6411.27,3939060000,111373453740
"Nov 10, 2018",6386.13,6437.28,6385.31,6409.22,3705320000,111326145314
"Nov 09, 2018",6442.60,6456.46,6373.37,6385.62,4346820000,110905767441
"Nov 08, 2018",6522.27,6536.92,6438.53,6453.72,4665260000,112078367037
"Nov 07, 2018",6468.50,6552.16,6468.31,6530.14,4941260000,113395632955
"Nov 06, 2018",6433.38,6463.55,6408.16,6461.01,4700040000,112095603776
"Nov 05, 2018",6363.62,6480.59,6363.62,6419.66,4174800000,111456211022
"Nov 04, 2018",6365.47,6388.63,6294.57,6376.13,4390020000,110689215104
"Nov 03, 2018",6387.24,6400.07,6342.37,6361.26,3658640000,110421212888
"Nov 02, 2018",6378.92,6396.86,6327.38,6388.44,4234870000,110880236966
"Nov 01, 2018",6318.14,6547.14,6311.83,6377.78,3789400000,110683820788
"Oct 31, 2018",6336.99,6349.16,6316.88,6317.61,4191240000,109627117226
"Oct 30, 2018",6337.04,6364.99,6310.14,6334.27,3781100000,109903543419
"Oct 29, 2018",6492.35,6503.60,6306.99,6332.63,4199910000,109862898081
"Oct 28, 2018",6482.66,6502.28,6447.91,6486.39,3445190000,112518434372
"Oct 27, 2018",6480.84,6507.41,6453.53,6480.38,3393250000,112403001148
"Oct 26, 2018",6468.44,6498.29,6449.61,6474.75,3306050000,112294341019
"Oct 25, 2018",6484.65,6504.65,6447.03,6476.29,3230550000,112309554478
"Oct 24, 2018",6478.89,6521.99,6468.86,6495.84,3424670000,112637293966
"Oct 23, 2018",6472.36,6506.01,6451.27,6475.74,3716150000,112279779884
"Oct 22, 2018",6486.05,6543.80,6462.98,6487.16,3672860000,112465213723
"Oct 21, 2018",6490.09,6556.38,6476.00,6482.35,3253610000,112369106369
"Oct 20, 2018",6460.92,6497.72,6449.00,6489.19,3379130000,112476559221
"Oct 19, 2018",6478.07,6493.68,6445.31,6465.41,3578870000,112052990522
"Oct 18, 2018",6542.33,6567.54,6450.04,6476.71,3924080000,112237252159
"Oct 17, 2018",6590.52,6601.21,6517.45,6544.43,4088420000,113399343801
"Oct 16, 2018",6601.41,6673.59,6571.37,6596.11,4074800000,114283707152
"Oct 15, 2018",6292.64,6965.06,6258.68,6596.54,7370770000,114280022340
"Oct 14, 2018",6288.49,6363.21,6280.15,6290.93,3085320000,108972590373
"Oct 13, 2018",6278.08,6308.51,6259.81,6285.99,3064030000,108878136724
"Oct 12, 2018",6239.25,6328.50,6236.47,6274.58,3783500000,108669526315
"Oct 11, 2018",6586.74,6586.74,6243.74,6256.24,5181640000,108341572839
"Oct 10, 2018",6640.29,6640.29,6538.96,6585.53,3787650000,114030835912
"Oct 09, 2018",6653.08,6661.41,6606.94,6642.64,3580810000,115007759484
"Oct 08, 2018",6600.19,6675.06,6576.04,6652.23,3979460000,115162906843
"Oct 07, 2018",6590.68,6641.49,6557.04,6602.95,3306630000,114298880311
"Oct 06, 2018",6622.45,6628.54,6577.80,6588.31,3259740000,114033598927
"Oct 05, 2018",6574.15,6623.62,6557.41,6622.48,3671500000,114614764674
"Oct 04, 2018",6497.91,6603.31,6497.91,6576.69,3838410000,113811343543
"Oct 03, 2018",6553.86,6571.46,6454.03,6502.59,3887310000,112516993837
"Oct 02, 2018",6593.24,6611.84,6537.90,6556.10,3979260000,113431019760
"Oct 01, 2018",6619.85,6653.30,6549.08,6589.62,4000970000,113999846113
"Sep 30, 2018",6604.71,6643.78,6566.54,6625.56,4002280000,114608519470
"Sep 29, 2018",6643.10,6643.10,6511.65,6601.96,4363690000,114186839964
"Sep 28, 2018",6678.75,6785.03,6598.32,6644.13,5014430000,114903584220
"Sep 27, 2018",6495.29,6712.10,6464.95,6676.75,4606810000,115454861756
"Sep 26, 2018",6452.79,6585.91,6397.89,6495.00,4437300000,112300336125
"Sep 25, 2018",6603.64,6603.64,6381.86,6446.47,4726180000,111450035114
"Sep 24, 2018",6704.77,6713.56,6580.90,6595.41,4177310000,114011060309
"Sep 23, 2018",6715.32,6766.15,6679.42,6710.63,4197500000,115990387532
"Sep 22, 2018",6735.05,6814.56,6616.80,6721.98,4509660000,116173876360
"Sep 21, 2018",6513.87,6794.33,6496.36,6734.95,6531940000,116385068032
"Sep 20, 2018",6398.85,6529.26,6395.95,6519.67,4348110000,112653130183
"Sep 19, 2018",6371.85,6448.46,6208.34,6398.54,4431340000,110547735544
"Sep 18, 2018",6280.91,6384.18,6265.71,6371.30,4180090000,110064685348
"Sep 17, 2018",6514.06,6540.21,6257.52,6281.20,3910780000,108497127334
"Sep 16, 2018",6536.68,6544.33,6460.10,6517.18,3273730000,112562367224
"Sep 15, 2018",6509.40,6561.72,6493.55,6543.20,3216300000,113000324618
"Sep 14, 2018",6515.41,6596.10,6456.17,6512.71,4076220000,112462453186
